cui	code
C1314013	1173
C0199092	1200
C0199092	1200
C0199092	1200
C0199092	1200
C0199092	1200
C0199095	1202
C3511766	1202
C0199095	1202
C0199095	1202
C0199095	1202
C0199091	1210
C3702585	1210
C0199091	1210
C0199091	1210
C0199091	1210
C0199083	1212
C3702586	1212
C0199083	1212
C0199083	1212
C0199083	1212
C0370331	1214
C3702587	1214
C0370331	1214
C0370331	1214
C0370331	1214
C0918052	1215
C3702588	1215
C0918052	1215
C0918052	1215
C0918052	1215
C0199086	1220
C3702589	1220
C3869303	1220
C0199086	1220
C0199086	1220
C0199086	1220
C0199087	1230
C3702590	1230
C3869302	1230
C0199087	1230
C0199087	1230
C0199087	1230
C0199088	1232
C3702591	1232
C0199088	1232
C3869324	1232
C0199088	1232
C0199088	1232
C0199089	1234
C3702592	1234
C0199089	1234
C3869323	1234
C0199089	1234
C0199089	1234
C0199090	1250
C3511773	1250
C3511773	1250
C3869319	1250
C3869318	1250
C3869322	1250
C3869321	1250
C3869320	1250
C0199090	1250
C0199090	1250
C0199078	1260
C2065691	1260
C2065691	1260
C3869317	1260
C0199078	1260
C0199078	1260
C0199081	1270
C2065692	1270
C2065692	1270
C3869316	1270
C0199081	1270
C0199081	1270
C0370332	1272
C3511774	1272
C0199080	1272
C0370332	1272
C0370332	1272
C0370333	1274
C3511775	1274
C0199079	1274
C0370333	1274
C0370333	1274
C0370335	1320
C0370335	1320
C3517729	1320
C0199113	1320
C3869310	1320
C3869307	1320
C3869314	1320
C3869309	1320
C3869305	1320
C3869308	1320
C3869315	1320
C3869306	1320
C3869313	1320
C3869304	1320
C3869312	1320
C3869311	1320
C3511776	1320
C0370335	1320
C0370335	1320
C0199093	1340
C0199093	1340
C3517730	1340
C3869303	1340
C0199093	1340
C0199093	1340
C0199094	1360
C0199094	1360
C3517731	1360
C3869302	1360
C0199094	1360
C0199094	1360
C0199110	1380
C0199110	1380
C0199110	1380
C0199110	1380
C0199110	1380
C0199111	1382
C3511780	1382
C3517732	1382
C0199111	1382
C0199111	1382
C0199109	1390
C0199109	1390
C3517734	1390
C0199109	1390
C3869297	1390
C3869298	1390
C3869300	1390
C3869299	1390
C3869301	1390
C0199109	1390
C0199109	1390
C0199108	1392
C0199108	1392
C0199108	1392
C3517736	1392
C3869294	1392
C3869295	1392
C3869296	1392
C3869299	1392
C3869298	1392
C3869297	1392
C0199108	1392
C0199108	1392
C0199105	1400
C0199105	1400
C0199105	1400
C3869293	1400
C0199105	1400
C0199105	1400
C0199106	1402
C0199106	1402
C3517737	1402
C0199106	1402
C0199106	1402
C0199107	1404
C0199107	1404
C0199107	1404
C0199107	1404
C0199107	1404
C0370336	1420
C3511784	1420
C3517741	1420
C3517739	1420
C3517740	1420
C0370336	1420
C0370336	1420
C0199098	1430
C3511785	1430
C0199098	1430
C3869291	1430
C3869292	1430
C0199098	1430
C0199098	1430
C0199101	1432
C3511786	1432
C3517742	1432
C3869289	1432
C3869290	1432
C0199101	1432
C0199101	1432
C0199099	1440
C0199100	1440
C0199099	1440
C3869288	1440
C3869287	1440
C0199099	1440
C0199099	1440
C0370337	1442
C3511787	1442
C3517743	1442
C0199103	1442
C0370337	1442
C0370337	1442
C0370338	1444
C3511788	1444
C0199104	1444
C3517745	1444
C3517746	1444
C3517744	1444
C0370338	1444
C0370338	1444
C0199126	1462
C3517747	1462
C0199123	1462
C0199121	1462
C3517747	1462
C0199126	1462
C0199126	1462
C0199126	1462
C0199124	1464
C0199124	1464
C0199124	1464
C3517748	1464
C3517749	1464
C0199124	1464
C0199124	1464
C0199125	1470
C0199125	1470
C3869282	1470
C3869280	1470
C3869286	1470
C3869285	1470
C3869283	1470
C3517750	1470
C3869284	1470
C3869281	1470
C0199125	1470
C0199125	1470
C0370340	1472
C3511791	1472
C3517751	1472
C0199131	1472
C0370340	1472
C0370340	1472
C0370341	1474
C3511792	1474
C0199130	1474
C0370341	1474
C0370341	1474
C0199127	1480
C0199127	1480
C0199127	1480
C3869279	1480
C3865630	1480
C3869278	1480
C0199127	1480
C0199127	1480
C0199128	1482
C0199128	1482
C0199128	1482
C3869277	1482
C3869276	1482
C3869275	1482
C0199128	1482
C0199128	1482
C0199129	1484
C3702593	1484
C3517755	1484
C3517757	1484
C3517753	1484
C3517752	1484
C3517756	1484
C3517754	1484
C0199129	1484
C0199129	1484
C0370342	1486
C0370342	1486
C0199122	1486
C0370342	1486
C0370342	1486
C0370343	1490
C0370343	1490
C3517758	1490
C3517760	1490
C3517759	1490
C0370343	1490
C0370343	1490
C0199117	1500
C0199117	1500
C3517761	1500
C0199117	1500
C0199117	1500
C0199117	1500
C0370344	1502
C3511797	1502
C3517762	1502
C3517763	1502
C0370344	1502
C0370344	1502
C0199116	1520
C0199116	1520
C0199116	1520
C0199116	1520
C0199116	1520
C0199119	1522
C3511798	1522
C3517764	1522
C3517765	1522
C0199119	1522
C0199119	1522
C0198915	1610
C0198915	1610
C2065716	1610
C0198896	1610
C3869274	1610
C0198915	1610
C0198915	1610
C0198920	1620
C0198920	1620
C3517766	1620
C3869273	1620
C3869271	1620
C3869272	1620
C3869270	1620
C3869269	1620
C0198920	1620
C0198920	1620
C0198919	1622
C3511800	1622
C0198919	1622
C0198919	1622
C0198919	1622
C0198918	1630
C0198918	1630
C0198918	1630
C0198918	1630
C0198918	1630
C0198918	1630
C0370346	1634
C0370346	1634
C3869268	1634
C0370346	1634
C0370346	1634
C0370347	1636
C3702594	1636
C3869267	1636
C0370347	1636
C0370347	1636
C0370348	1638
C0370348	1638
C0198913	1638
C0370348	1638
C0370348	1638
C0198921	1650
C0198921	1650
C0198921	1650
C3869266	1650
C3869265	1650
C0198921	1650
C0198921	1650
C0370349	1652
C3511805	1652
C3869264	1652
C3869263	1652
C0370349	1652
C0370349	1652
C0198922	1654
C3511806	1654
C0198922	1654
C3869262	1654
C3869261	1654
C0198922	1654
C0198922	1654
C0370350	1656
C3511807	1656
C0198924	1656
C0370350	1656
C0370350	1656
C0198925	1670
C3511808	1670
C2065724	1670
C3869259	1670
C3869260	1670
C0198925	1670
C0198925	1670
C0370351	1680
C3511809	1680
C3517774	1680
C3517773	1680
C3517775	1680
C0370351	1680
C0370351	1680
C0199150	1710
C0199150	1710
C3869258	1710
C0199135	1710
C2065727	1710
C0199150	1710
C0199150	1710
C0370353	1712
C3702595	1712
C3517778	1712
C0370353	1712
C0370353	1712
C0370354	1714
C3511811	1714
C3517779	1714
C0370354	1714
C0370354	1714
C0370355	1716
C3511812	1716
C3517780	1716
C0370355	1716
C0370355	1716
C0199146	1730
C2065731	1730
C0199146	1730
C3869257	1730
C3869256	1730
C0199146	1730
C0199146	1730
C0199151	1732
C0199151	1732
C0199151	1732
C0199151	1732
C0199151	1732
C3665451	1740
C3702596	1740
C3517781	1740
C3869255	1740
C3665451	1740
C3665451	1740
C0370356	1742
C3702597	1742
C3517782	1742
C3517783	1742
C0370356	1742
C0370356	1742
C0370357	1744
C3702598	1744
C3517786	1744
C3517787	1744
C3517784	1744
C3517785	1744
C0370357	1744
C0370357	1744
C0199153	1756
C3702599	1756
C3517789	1756
C3517788	1756
C0199153	1756
C0199153	1756
C0370358	1758
C3702600	1758
C3517792	1758
C3517793	1758
C3517790	1758
C3517791	1758
C0370358	1758
C0370358	1758
C0370359	1760
C3702601	1760
C0199142	1760
C0370359	1760
C0370359	1760
C0199137	1770
C0199137	1770
C0199137	1770
C3869254	1770
C3869253	1770
C0199137	1770
C0199137	1770
C0199138	1772
C0199138	1772
C0199138	1772
C3869252	1772
C3865629	1772
C0199138	1772
C0199138	1772
C0199139	1780
C0199139	1780
C3869250	1780
C3869251	1780
C0199139	1780
C0199139	1780
C0199139	1780
C0199140	1782
C3511819	1782
C3869249	1782
C0199140	1782
C3869248	1782
C0199140	1782
C0199140	1782
C0199166	1810
C0199166	1810
C3517796	1810
C0199166	1810
C0199166	1810
C0199163	1820
C0199163	1820
C3517797	1820
C3517798	1820
C3517799	1820
C3869247	1820
C0199163	1820
C0199163	1820
C1144602	1829
C1144602	1829
C1144602	1829
C1144602	1829
C1144602	1829
C0199164	1830
C0199164	1830
C3517803	1830
C3869242	1830
C3869244	1830
C3869246	1830
C3869243	1830
C3869245	1830
C0199164	1830
C0199164	1830
C0370360	1832
C0370360	1832
C0199165	1832
C0370360	1832
C0370360	1832
C0199161	1840
C0199161	1840
C3869240	1840
C3869239	1840
C0199161	1840
C3869241	1840
C0199161	1840
C0199161	1840
C0199162	1842
C3511824	1842
C3869238	1842
C3869235	1842
C3869237	1842
C3869236	1842
C3869234	1842
C0199162	1842
C0199162	1842
C0199157	1844
C0199157	1844
C3517807	1844
C3869233	1844
C0199157	1844
C0199157	1844
C0199159	1850
C0199159	1850
C3869231	1850
C3869230	1850
C0199159	1850
C3869232	1850
C3869229	1850
C0199159	1850
C0199159	1850
C0199160	1852
C3511825	1852
C3869228	1852
C3517809	1852
C0199160	1852
C0199160	1852
C0370361	1860
C0370361	1860
C3517814	1860
C3517810	1860
C3517811	1860
C3517813	1860
C3517817	1860
C3517812	1860
C3517816	1860
C3517818	1860
C3517815	1860
C0370361	1860
C0370361	1860
C0370362	1916
C0370362	1916
C3517820	1916
C3517819	1916
C0370362	1916
C0370362	1916
C0198937	1920
C3511826	1920
C3517821	1920
C0198937	1920
C0198937	1920
C0370364	1922
C3511827	1922
C3517822	1922
C3517823	1922
C0370364	1922
C0370364	1922
C0973236	1924
C3511828	1924
C3517824	1924
C0973236	1924
C0973236	1924
C0973237	1925
C3511829	1925
C3517825	1925
C3517826	1925
C0973237	1925
C0973237	1925
C0973238	1926
C3511830	1926
C3517828	1926
C3517829	1926
C3517827	1926
C0973238	1926
C0973238	1926
C0973239	1930
C3511831	1930
C3517830	1930
C3517831	1930
C3869227	1930
C0973239	1930
C0973239	1930
C0973426	1931
C3702602	1931
C3869225	1931
C3869224	1931
C3869226	1931
C0973426	1931
C0973426	1931
C0973240	1932
C3702603	1932
C3517834	1932
C3517835	1932
C3869223	1932
C0973240	1932
C0973240	1932
C0973241	1933
C3702604	1933
C3869222	1933
C0973241	1933
C0973241	1933
C1964171	1935
C3702605	1935
C1964171	1935
C1964171	1935
C1964171	1935
C1964172	1936
C3702606	1936
C1964172	1936
C1964172	1936
C1964172	1936
C0918053	1951
C3511837	1951
C3517839	1951
C3517836	1951
C3517837	1951
C3517838	1951
C0918053	1951
C0918053	1951
C0918054	1952
C3511838	1952
C3517836	1952
C3517837	1952
C3517839	1952
C3517838	1952
C0918054	1952
C0918054	1952
C0918055	1953
C3702607	1953
C3517838	1953
C3517839	1953
C3517837	1953
C3517836	1953
C0918055	1953
C0918055	1953
C1314014	1958
C3709301	1958
C1314014	1958
C1314014	1958
C1314014	1958
C0973242	1960
C0199033	1960
C0199033	1960
C0973242	1960
C0973242	1960
C0973243	1961
C3511841	1961
C3511841	1961
C0973243	1961
C0973243	1961
C0973244	1962
C3511842	1962
C3517840	1962
C0973244	1962
C0973244	1962
C0973244	1962
C0973245	1963
C3511843	1963
C0199009	1963
C0973245	1963
C0973245	1963
C1619777	1965
C1619777	1965
C3517842	1965
C3517841	1965
C1619777	1965
C1619777	1965
C1611233	1966
C1611233	1966
C1611233	1966
C1611233	1966
C1611233	1966
C0973247	1967
C3511844	1967
C3517845	1967
C3517844	1967
C0973247	1967
C0973247	1967
C0973248	1968
C3511845	1968
C3517846	1968
C3517847	1968
C0973248	1968
C0973248	1968
C0973249	1969
C3511846	1969
C3517848	1969
C3517849	1969
C0973249	1969
C0973249	1969
C0198838	1990
C3517850	1990
C3517850	1990
C0198838	1990
C0198838	1990
C0198838	1990
C1144776	1991
C3511847	1991
C3869220	1991
C3869216	1991
C3869221	1991
C3869218	1991
C1144776	1991
C1144776	1991
C1144603	1992
C3511848	1992
C3869221	1992
C3865628	1992
C3869216	1992
C3869219	1992
C3869218	1992
C3869220	1992
C3869217	1992
C3869215	1992
C1144603	1992
C1144603	1992
C0198820	1996
C3511849	1996
C3517854	1996
C3517853	1996
C0198820	1996
C0198820	1996
C0370366	1999
C0002903	1999
C0002903	1999
C0370366	1999
C0370366	1999
C4731931	10004
C4731932	10004
C4731932	10004
C4731931	10004
C4731931	10004
C4731935	10005
C4731936	10005
C4731936	10005
C4731935	10005
C4731935	10005
C4731937	10006
C4731938	10006
C4731938	10006
C4731937	10006
C4731937	10006
C4731940	10007
C4731941	10007
C4731942	10007
C4731940	10007
C4731940	10007
C4731943	10008
C4731944	10008
C4731945	10008
C4731943	10008
C4731943	10008
C4731947	10009
C4722654	10009
C4722654	10009
C4731947	10009
C4731947	10009
C4731948	10010
C4731949	10010
C4731949	10010
C4731948	10010
C4731948	10010
C4731951	10011
C4731952	10011
C4731952	10011
C4731951	10011
C4731951	10011
C4731953	10012
C4731954	10012
C4731954	10012
C4731953	10012
C4731953	10012
C0973250	10021
C4731933	10021
C4731933	10021
C0973250	10021
C0973250	10021
C3702443	10030
C3702443	10030
C3702443	10030
C3704196	10030
C3702443	10030
C3702443	10030
C4051910	10035
C4052022	10035
C4052361	10035
C4051910	10035
C4051910	10035
C4051909	10036
C4052021	10036
C4052360	10036
C4051909	10036
C4051909	10036
C0191345	10040
C0191345	10040
C0191345	10040
C3704197	10040
C3704207	10040
C3704199	10040
C3704204	10040
C3704200	10040
C3704206	10040
C3704201	10040
C3704198	10040
C3704202	10040
C3704205	10040
C3704203	10040
C0191345	10040
C0191345	10040
C0370367	10060
C0344096	10060
C0562025	10060
C3468785	10060
C3704222	10060
C0191288	10060
C3704210	10060
C3704219	10060
C3704209	10060
C3704217	10060
C0370367	10060
C2733053	10060
C3704211	10060
C3704212	10060
C3704213	10060
C3704216	10060
C3709290	10060
C3704215	10060
C3704218	10060
C3704208	10060
C3704214	10060
C0191704	10060
C0191293	10060
C3704221	10060
C3704220	10060
C3704223	10060
C0370367	10060
C0370367	10060
C0370368	10061
C3511850	10061
C0562025	10061
C3468785	10061
C0191288	10061
C3704229	10061
C3704231	10061
C3704208	10061
C2733053	10061
C3704217	10061
C0191294	10061
C3704225	10061
C0191705	10061
C3704233	10061
C3704224	10061
C3704228	10061
C0191299	10061
C3704230	10061
C3704232	10061
C3704218	10061
C0370368	10061
C3704226	10061
C3704227	10061
C3704234	10061
C3704209	10061
C0370368	10061
C0370368	10061
C0191636	10080
C3511851	10080
C2048553	10080
C0191636	10080
C0191636	10080
C0191636	10080
C0191637	10081
C3511851	10081
C2048553	10081
C0191637	10081
C0191637	10081
C0191637	10081
C0191374	10120
C3702608	10120
C0191374	10120
C3517855	10120
